id,transcript_text,bill_name,bill_stance,bill_reason,issue_name,issue_stance,issue_reason,district,state,zip_code,latitude,longitude,call_timestamp,stance
282,Hi I'm a constituent of Congressman Josh Harder. I'm calling because families in our district are struggling with the cost of living. Thank you.,,,,cost of living,,,CA-09,CA,95210,37.934423,-121.114197,2026-03-02T13:45:40.417141,neutral
283,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about healthcare affordability. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95376,38.131412,-121.457991,2026-03-04T02:11:40.417144,neutral
284,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about rising cost of living. I hope the Congressman takes this issue seriously. Thank you.,,,,cost of living,,,CA-09,CA,95210,37.801959,-121.432692,2026-03-01T11:13:40.417146,neutral
285,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about the humanitarian situation in Gaza. I hope the Congressman takes this issue seriously. Thank you.,,,,Gaza,,,CA-09,CA,95336,38.064232,-121.467012,2026-03-02T05:51:40.417149,neutral
286,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Reconciliation Act (H.R.1). I oppose this bill because I have concerns about the policy. Thank you, have a good day.",,,,,,,CA-09,CA,95219,38.015585,-121.177811,2026-03-02T21:11:40.417152,oppose
287,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I support this bill because I think it goes too far. Thank you, have a good day.",,,,,,,CA-09,CA,95219,38.14077,-121.167104,2026-03-07T03:33:40.417155,support
288,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Treat and Reduce Obesity Act (H.R.4818). I support it. I also want to mention concerns about the war with Iran. Thank you.,Treat and Reduce Obesity Act,,,Iran,,,CA-09,CA,95210,38.106486,-121.329667,2026-03-01T12:12:40.417158,support
289,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the SAVE America Act (H.R.7296). I oppose this bill because I believe it's important for the country. Thank you, have a good day.",SAVE America Act,,,,,,CA-09,CA,95219,38.169449,-121.361854,2026-03-06T23:08:40.417161,oppose
290,Hi I'm a constituent of Congressman Josh Harder. I wanted to express concerns about national policy decisions affecting our district. Thank you.,,,,,,,CA-09,CA,95376,38.198617,-121.17044,2026-03-01T11:52:40.417163,neutral
291,Hi I'm a constituent of Congressman Josh Harder. I'm calling because families in our district are struggling with the cost of living. Thank you.,,,,cost of living,,,CA-09,CA,95207,37.854366,-121.176183,2026-03-01T03:53:40.417166,neutral
292,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I oppose it. I also want to mention concerns about healthcare affordability. Thank you.,Epstein Files Transparency Act,,,,,,CA-09,CA,95219,38.170692,-121.428609,2026-03-04T23:38:40.417169,oppose
293,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about the humanitarian situation in Gaza. I hope the Congressman takes this issue seriously. Thank you.,,,,Gaza,,,CA-09,CA,95207,37.988216,-121.126321,2026-03-05T23:06:40.417171,neutral
294,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I support it. I also want to mention concerns about the war with Iran. Thank you.,,,,Iran,,,CA-09,CA,95210,38.005127,-121.384773,2026-03-07T04:31:40.417174,support
295,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95336,38.052636,-121.280903,2026-03-07T10:26:40.417177,neutral
296,Hi I'm a constituent of Congressman Josh Harder. I'm worried about healthcare affordability. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95330,37.853457,-121.480201,2026-03-06T14:06:40.417179,neutral
297,Hi I'm a constituent of Congressman Josh Harder. I'm worried about immigration enforcement and ICE policy. I hope the Congressman takes this issue seriously. Thank you.,,,,ICE,,,CA-09,CA,95219,37.989918,-121.106946,2026-03-04T21:51:40.417182,neutral
298,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95336,38.160492,-121.345654,2026-03-03T04:38:40.417185,neutral
299,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Treat and Reduce Obesity Act (H.R.4818). I oppose this bill because it would help working people. Thank you, have a good day.",Treat and Reduce Obesity Act,,,,,,CA-09,CA,95330,38.08322,-121.248618,2026-03-06T08:24:40.417188,oppose
300,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I oppose it. I also want to mention concerns about the humanitarian situation in Gaza. Thank you.,Respect for Marriage Act,,,Gaza,,,CA-09,CA,95376,37.854068,-121.303867,2026-03-06T03:57:40.417190,oppose
301,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Stop the Sexualization of Children Act (H.R.7661). I support this bill because I think it goes too far. Thank you, have a good day.",Stop the Sexualization of Children Act,,,,,,CA-09,CA,95336,37.903683,-121.297091,2026-03-02T02:36:40.417193,support
302,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95336,38.105116,-121.356137,2026-03-07T02:01:40.417196,neutral
303,Hi I'm a constituent of Congressman Josh Harder. I hope Congress addresses energy prices. I hope the Congressman takes this issue seriously. Thank you.,,,,ICE,,,CA-09,CA,95330,38.083362,-121.289225,2026-03-03T16:57:40.417198,neutral
304,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the SAVE Act (H.R.22). I support this bill because it would help working people. Thank you, have a good day.",SAVE Act,,,,,,CA-09,CA,95219,37.803381,-121.251465,2026-03-05T07:09:40.417201,support
305,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I oppose this bill because I think it goes too far. Thank you, have a good day.",,,,,,,CA-09,CA,95207,37.974693,-121.203631,2026-03-06T02:15:40.417204,oppose
306,Hi I'm a constituent of Congressman Josh Harder. I hope Congress addresses the war with Iran. I hope the Congressman takes this issue seriously. Thank you.,,,,Iran,,,CA-09,CA,95219,37.997799,-121.494852,2026-03-06T05:38:40.417207,neutral
307,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on energy prices. I hope the Congressman takes this issue seriously. Thank you.,,,,ICE,,,CA-09,CA,95219,37.974804,-121.268906,2026-03-04T19:24:40.417210,support
308,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95330,38.073431,-121.494457,2026-03-04T13:19:40.417212,neutral
309,Hi I'm a constituent of Congressman Josh Harder. I hope Congress focuses on helping working families. Thank you.,,,,,,,CA-09,CA,95219,38.076039,-121.48369,2026-03-06T07:59:40.417215,neutral
310,Hi I'm a constituent of Congressman Josh Harder. I hope Congress addresses housing affordability in the Central Valley. I hope the Congressman takes this issue seriously. Thank you.,,,,housing,,,CA-09,CA,95376,38.133273,-121.204915,2026-03-03T03:10:40.417218,neutral
311,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Reconciliation Act (H.R.1). I oppose it. I also want to mention concerns about healthcare affordability. Thank you.,,,,,,,CA-09,CA,95376,38.13086,-121.216522,2026-03-01T19:15:40.417221,oppose
312,Hi I'm a constituent of Congressman Josh Harder. I wanted to express concerns about national policy decisions affecting our district. Thank you.,,,,,,,CA-09,CA,95207,38.10699,-121.207397,2026-03-03T21:24:40.417224,neutral
313,Hi I'm a constituent of Congressman Josh Harder. I wanted to express concerns about national policy decisions affecting our district. Thank you.,,,,,,,CA-09,CA,95207,37.951963,-121.217681,2026-03-05T06:54:40.417226,neutral
314,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I oppose it. I also want to mention concerns about rising cost of living. Thank you.,ROTOR Act,,,cost of living,,,CA-09,CA,95210,37.807354,-121.432072,2026-03-06T23:03:40.417229,oppose
315,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about water shortages affecting agriculture. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95207,37.812385,-121.321957,2026-03-03T01:12:40.417233,neutral
316,Hi I'm a constituent of Congressman Josh Harder. I wanted to express concerns about national policy decisions affecting our district. Thank you.,,,,,,,CA-09,CA,95376,38.198928,-121.278205,2026-03-01T09:27:40.417236,neutral
317,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Treat and Reduce Obesity Act (H.R.4818). I oppose this bill because it would help working people. Thank you, have a good day.",Treat and Reduce Obesity Act,,,,,,CA-09,CA,95336,38.120163,-121.365138,2026-03-01T04:57:40.417238,oppose
318,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Treat and Reduce Obesity Act (H.R.4818). I support this bill because I believe it's important for the country. Thank you, have a good day.",Treat and Reduce Obesity Act,,,,,,CA-09,CA,95207,38.09043,-121.109846,2026-03-06T05:46:40.417241,support
319,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95330,38.092304,-121.129771,2026-03-05T23:07:40.417244,neutral
320,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Reconciliation Act (H.R.1). I oppose this bill because I think it goes too far. Thank you, have a good day.",,,,,,,CA-09,CA,95330,38.082928,-121.334279,2026-02-28T14:00:40.417247,oppose
321,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95207,38.1532,-121.369284,2026-03-03T14:55:40.417250,neutral
322,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I oppose this bill because I think it goes too far. Thank you, have a good day.",ROTOR Act,,,,,,CA-09,CA,95210,37.892197,-121.266944,2026-03-04T04:05:40.417253,oppose
323,Hi I'm a constituent of Congressman Josh Harder. I hope Congress addresses healthcare affordability. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95336,38.06517,-121.437202,2026-03-01T15:38:40.417256,neutral
324,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I oppose this bill because it would help working people. Thank you, have a good day.",ROTOR Act,,,,,,CA-09,CA,95207,37.993304,-121.25864,2026-03-06T22:35:40.417258,oppose
325,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95376,38.074101,-121.357161,2026-03-03T07:42:40.417261,neutral
326,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Reconciliation Act (H.R.1). I support it. I also want to mention concerns about housing affordability in the Central Valley. Thank you.,,,,housing,,,CA-09,CA,95330,38.06963,-121.21422,2026-03-05T14:54:40.417264,support
327,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I oppose it. I also want to mention concerns about immigration enforcement and ICE policy. Thank you.,Respect for Marriage Act,,,ICE,,,CA-09,CA,95219,37.81593,-121.39755,2026-03-04T04:15:40.417267,oppose
328,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on healthcare affordability. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95210,38.168812,-121.240348,2026-03-03T22:33:40.417270,support
329,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the SAVE America Act (H.R.7296). I support it. I also want to mention concerns about healthcare affordability. Thank you.,SAVE America Act,,,,,,CA-09,CA,95219,37.903664,-121.245125,2026-03-05T15:08:40.417273,support
330,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on the war with Iran. I hope the Congressman takes this issue seriously. Thank you.,,,,Iran,,,CA-09,CA,95376,37.949804,-121.357068,2026-03-05T20:50:40.417275,support
331,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I oppose it. I also want to mention concerns about housing affordability in the Central Valley. Thank you.,,,,housing,,,CA-09,CA,95330,37.951778,-121.299286,2026-03-04T00:54:40.417278,oppose
332,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about rising cost of living. I hope the Congressman takes this issue seriously. Thank you.,,,,cost of living,,,CA-09,CA,95207,38.182715,-121.183843,2026-03-05T00:51:40.417281,neutral
333,Hi I'm a constituent of Congressman Josh Harder. I hope Congress addresses healthcare affordability. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95207,37.848727,-121.140968,2026-03-01T08:25:40.417283,neutral
334,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Reconciliation Act (H.R.1). I oppose this bill because I don't think taxpayer money should go toward it. Thank you, have a good day.",,,,,,,CA-09,CA,95336,37.810571,-121.257993,2026-03-04T02:57:40.417287,oppose
335,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about the war with Iran. I hope the Congressman takes this issue seriously. Thank you.,,,,Iran,,,CA-09,CA,95330,37.80317,-121.475346,2026-03-06T09:25:40.417290,neutral
336,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on the war with Iran. I hope the Congressman takes this issue seriously. Thank you.,,,,Iran,,,CA-09,CA,95207,38.072668,-121.386577,2026-03-01T15:02:40.417293,support
337,Hi I'm a constituent of Congressman Josh Harder. I'm worried about water shortages affecting agriculture. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95330,38.067147,-121.318771,2026-03-06T03:49:40.417295,neutral
338,Hi I'm a constituent of Congressman Josh Harder. I'm calling because families in our district are struggling with the cost of living. Thank you.,,,,cost of living,,,CA-09,CA,95207,37.921061,-121.147734,2026-03-01T20:03:40.417298,neutral
339,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I support it. I also want to mention concerns about rising cost of living. Thank you.,,,,cost of living,,,CA-09,CA,95336,38.128006,-121.274444,2026-03-04T05:34:40.417300,support
340,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I oppose it. I also want to mention concerns about housing affordability in the Central Valley. Thank you.,Respect for Marriage Act,,,housing,,,CA-09,CA,95330,38.003331,-121.493416,2026-03-04T20:26:40.417304,oppose
341,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95207,37.92195,-121.384592,2026-03-06T10:27:40.417306,neutral
342,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I support this bill because I have concerns about the policy. Thank you, have a good day.",ROTOR Act,,,,,,CA-09,CA,95376,37.942601,-121.224424,2026-03-02T12:02:40.417309,support
343,Hi I'm a constituent of Congressman Josh Harder. I hope Congress focuses on helping working families. Thank you.,,,,,,,CA-09,CA,95376,38.176561,-121.375592,2026-03-01T15:23:40.417311,neutral
344,Hi I'm a constituent of Congressman Josh Harder. I wanted to express concerns about national policy decisions affecting our district. Thank you.,,,,,,,CA-09,CA,95210,38.02461,-121.105546,2026-03-04T17:40:40.417314,neutral
345,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Stop the Sexualization of Children Act (H.R.7661). I oppose it. I also want to mention concerns about water shortages affecting agriculture. Thank you.,Stop the Sexualization of Children Act,,,,,,CA-09,CA,95210,38.189581,-121.322759,2026-03-04T20:05:40.417317,oppose
346,Hi I'm a constituent of Congressman Josh Harder. I'm calling because families in our district are struggling with the cost of living. Thank you.,,,,cost of living,,,CA-09,CA,95210,37.871949,-121.442715,2026-03-06T08:14:40.417319,neutral
347,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I support this bill because I believe it's important for the country. Thank you, have a good day.",,,,,,,CA-09,CA,95219,37.958284,-121.121621,2026-03-03T23:08:40.417322,support
348,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Treat and Reduce Obesity Act (H.R.4818). I oppose this bill because I don't think taxpayer money should go toward it. Thank you, have a good day.",Treat and Reduce Obesity Act,,,,,,CA-09,CA,95376,38.139233,-121.412646,2026-03-01T21:19:40.417325,oppose
349,Hi I'm a constituent of Congressman Josh Harder. I'm calling because families in our district are struggling with the cost of living. Thank you.,,,,cost of living,,,CA-09,CA,95336,37.837884,-121.398165,2026-03-07T03:52:40.417327,neutral
350,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Reconciliation Act (H.R.1). I oppose this bill because I believe it's important for the country. Thank you, have a good day.",,,,,,,CA-09,CA,95207,37.833033,-121.293356,2026-03-03T22:10:40.417330,oppose
351,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about housing affordability in the Central Valley. I hope the Congressman takes this issue seriously. Thank you.,,,,housing,,,CA-09,CA,95207,37.897263,-121.152932,2026-03-01T22:44:40.417332,neutral
352,Hi I'm a constituent of Congressman Josh Harder. I wanted to express concerns about national policy decisions affecting our district. Thank you.,,,,,,,CA-09,CA,95210,38.042151,-121.2194,2026-03-02T05:00:40.417335,neutral
353,Hi I'm a constituent of Congressman Josh Harder. I'm really concerned about immigration enforcement and ICE policy. I hope the Congressman takes this issue seriously. Thank you.,,,,ICE,,,CA-09,CA,95210,37.801573,-121.131797,2026-03-04T07:19:40.417338,neutral
354,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I support it. I also want to mention concerns about housing affordability in the Central Valley. Thank you.,Epstein Files Transparency Act,,,housing,,,CA-09,CA,95210,38.075027,-121.179354,2026-03-03T11:58:40.417344,support
355,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I oppose it. I also want to mention concerns about the humanitarian situation in Gaza. Thank you.,Epstein Files Transparency Act,,,Gaza,,,CA-09,CA,95330,38.154628,-121.294616,2026-03-05T00:58:40.417347,oppose
356,Hi I'm a constituent of Congressman Josh Harder. I hope Congress addresses the humanitarian situation in Gaza. I hope the Congressman takes this issue seriously. Thank you.,,,,Gaza,,,CA-09,CA,95219,37.829036,-121.301189,2026-03-04T03:35:40.417349,neutral
357,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on water shortages affecting agriculture. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95376,38.033564,-121.402439,2026-02-28T21:07:40.417352,support
358,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I support this bill because I think it goes too far. Thank you, have a good day.",Respect for Marriage Act,,,,,,CA-09,CA,95207,38.178801,-121.426784,2026-03-06T23:25:40.417355,support
359,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I oppose this bill because I have concerns about the policy. Thank you, have a good day.",Respect for Marriage Act,,,,,,CA-09,CA,95210,37.998109,-121.172817,2026-03-06T05:45:40.417359,oppose
360,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Stop the Sexualization of Children Act (H.R.7661). I support this bill because I have concerns about the policy. Thank you, have a good day.",Stop the Sexualization of Children Act,,,,,,CA-09,CA,95376,37.98306,-121.167269,2026-03-07T11:50:40.417362,support
361,Hi I'm a constituent of Congressman Josh Harder. I hope Congress focuses on helping working families. Thank you.,,,,,,,CA-09,CA,95207,38.093969,-121.143793,2026-03-03T22:07:40.417364,neutral
362,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I oppose it. I also want to mention concerns about healthcare affordability. Thank you.,Respect for Marriage Act,,,,,,CA-09,CA,95219,37.953278,-121.177123,2026-03-07T00:19:40.417367,oppose
363,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Impeachment Resolution (H.Res.353). I support this bill because it would help working people. Thank you, have a good day.",,,,,,,CA-09,CA,95330,37.958489,-121.470537,2026-03-02T07:09:40.417370,support
364,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on the humanitarian situation in Gaza. I hope the Congressman takes this issue seriously. Thank you.,,,,Gaza,,,CA-09,CA,95330,37.802908,-121.169651,2026-03-07T04:27:40.417373,support
365,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I support this bill because I have concerns about the policy. Thank you, have a good day.",ROTOR Act,,,,,,CA-09,CA,95207,38.152794,-121.414753,2026-03-01T02:40:40.417376,support
366,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I support it. I also want to mention concerns about housing affordability in the Central Valley. Thank you.,Epstein Files Transparency Act,,,housing,,,CA-09,CA,95336,37.903076,-121.186126,2026-03-04T22:29:40.417379,support
367,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Epstein Files Transparency Act (H.R.4405). I oppose it. I also want to mention concerns about immigration enforcement and ICE policy. Thank you.,Epstein Files Transparency Act,,,ICE,,,CA-09,CA,95330,37.885216,-121.26837,2026-03-04T22:04:40.417382,oppose
368,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Treat and Reduce Obesity Act (H.R.4818). I oppose this bill because I think it goes too far. Thank you, have a good day.",Treat and Reduce Obesity Act,,,,,,CA-09,CA,95330,38.128249,-121.484067,2026-03-01T21:26:40.417385,oppose
369,Hi I'm a constituent of Congressman Josh Harder. I just wanted to share concerns about economic conditions in our community. Thank you.,,,,,,,CA-09,CA,95210,38.191573,-121.329532,2026-03-06T12:21:40.417387,neutral
370,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the ROTOR Act (S.2503). I oppose it. I also want to mention concerns about the war with Iran. Thank you.,ROTOR Act,,,Iran,,,CA-09,CA,95210,37.851295,-121.497084,2026-03-02T23:38:40.417390,oppose
371,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Stop the Sexualization of Children Act (H.R.7661). I support this bill because I have concerns about the policy. Thank you, have a good day.",Stop the Sexualization of Children Act,,,,,,CA-09,CA,95219,37.849897,-121.291475,2026-03-01T10:27:40.417393,support
372,"Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Consolidated Appropriations Act 2026 (H.R.7148). I support this bill because I think it goes too far. Thank you, have a good day.",Consolidated Appropriations Act,,,,,,CA-09,CA,95219,37.882482,-121.454313,2026-02-28T19:00:40.417395,support
373,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on energy prices. I hope the Congressman takes this issue seriously. Thank you.,,,,ICE,,,CA-09,CA,95207,38.181246,-121.31007,2026-03-05T19:10:40.417398,support
374,Hi I'm a constituent of Congressman Josh Harder. I strongly support action on healthcare affordability. I hope the Congressman takes this issue seriously. Thank you.,,,,,,,CA-09,CA,95210,37.93319,-121.297531,2026-03-05T21:36:40.417401,support
375,Hi I'm a constituent of Congressman Josh Harder. I'm calling about the Respect for Marriage Act (H.R.8404). I support it. I also want to mention concerns about water shortages affecting agriculture. Thank you.,Respect for Marriage Act,,,,,,CA-09,CA,95219,38.194116,-121.150178,2026-03-05T18:53:40.417404,support
